team_id,user_id
7e21ceb7-ae95-4d30-ba6c-bb6d990be5c5,e03164c4-fd51-45f1-9c3d-00d81a78e998
79056741-2274-4e8b-bbb2-ab335b274f54,bd72a4b4-fbf1-4bca-9fd2-ad4e44dac52d
06993362-331a-47f9-8eaa-871034bc90df,9163bf54-c8ce-4f02-8148-604e201320ed
0fe72436-5906-4b60-88a0-a5a26e47bacb,9ccf4bc4-927a-4dab-a32b-bf039330bfdb
b179d232-785c-481b-8603-489b3cab9fcc,9ccf4bc4-927a-4dab-a32b-bf039330bfdb
3478c690-f397-475d-89f7-d521fc3646d6,8ca145da-92fd-4705-84d7-5c2c4a348836
b1594977-59e5-49bb-a30c-87d0633518ae,351f24bc-04ed-46c4-a6f1-3c73343508be
79056741-2274-4e8b-bbb2-ab335b274f54,cce46040-f1f5-4f39-90ba-574af50edb37
281dccb8-374d-4847-a691-845b99162d5a,33bca9b5-2b3d-4ab1-b572-2f36d0ffba36
a0fbd60a-b04f-418a-a0df-ea9ff98ed2f8,46d38233-db1b-4f38-a47f-3dd667944594
281dccb8-374d-4847-a691-845b99162d5a,b3049212-35fd-4913-a95f-1f8d9e19baa6
b1594977-59e5-49bb-a30c-87d0633518ae,4c02d8b2-11ea-4c2f-8497-7cc6d33c508f
7e21ceb7-ae95-4d30-ba6c-bb6d990be5c5,4b35270d-d36d-47fe-8c52-34137ec80355
b6a35ab4-7829-46d5-be63-1dc10d0ab9a2,4b35270d-d36d-47fe-8c52-34137ec80355
b6a35ab4-7829-46d5-be63-1dc10d0ab9a2,c739a0c1-7dfa-478b-96b1-cec4ee5e1c78
928c40ff-f5e8-4c77-a6b1-629382744e66,f9b893ed-1822-44d2-990a-f7e49ea47838
7e21ceb7-ae95-4d30-ba6c-bb6d990be5c5,e99af433-720c-4ae1-bafc-f64eec549636
71c7862c-2c03-4993-b5c9-2575bea14b79,c04ec45c-9250-4252-83b2-35a897b726df
b179d232-785c-481b-8603-489b3cab9fcc,1b9ff2e6-abff-4a43-9377-c186c2b67eb9
791f1a5a-d86a-4ed7-b749-83f7f798b0dd,1b9ff2e6-abff-4a43-9377-c186c2b67eb9
b6a35ab4-7829-46d5-be63-1dc10d0ab9a2,7eba0eff-5063-43ef-8ff5-69152da2f8ac
281dccb8-374d-4847-a691-845b99162d5a,7eba0eff-5063-43ef-8ff5-69152da2f8ac
7e21ceb7-ae95-4d30-ba6c-bb6d990be5c5,f9a298a2-5320-4f8b-afd3-5ed0d5423776
4a83342b-16e2-4567-b1ce-dd074df4d244,f9a298a2-5320-4f8b-afd3-5ed0d5423776
09002199-f21c-45ab-8532-6fe8e4c5d352,a38be951-4bb2-4df3-a4fb-778b762bc99c
5ad6dabe-8200-47a5-91a9-bd6a5f034740,a38be951-4bb2-4df3-a4fb-778b762bc99c
6fbccd39-108d-4b25-8635-3d953687ff71,52b2605d-e9aa-4f49-9648-7b59e177a1ce
3478c690-f397-475d-89f7-d521fc3646d6,6061ed64-3f2a-4a26-b80c-867f84d3c9a1
79056741-2274-4e8b-bbb2-ab335b274f54,6061ed64-3f2a-4a26-b80c-867f84d3c9a1
4a83342b-16e2-4567-b1ce-dd074df4d244,6caac1fb-4081-478b-8a47-529ea3c790bd
71c7862c-2c03-4993-b5c9-2575bea14b79,6caac1fb-4081-478b-8a47-529ea3c790bd
5ad6dabe-8200-47a5-91a9-bd6a5f034740,e85d7655-2c99-4079-85f6-f1db70a81647
4a83342b-16e2-4567-b1ce-dd074df4d244,ec2ef650-28fc-4421-9494-03e039b379e6
71c7862c-2c03-4993-b5c9-2575bea14b79,ec2ef650-28fc-4421-9494-03e039b379e6
b179d232-785c-481b-8603-489b3cab9fcc,ee8e329f-b236-449d-9beb-1005f3b2b0f2
5ad6dabe-8200-47a5-91a9-bd6a5f034740,d3aa1196-c3ab-40e6-8b5d-bf1e9fda28dd
a0fbd60a-b04f-418a-a0df-ea9ff98ed2f8,d3aa1196-c3ab-40e6-8b5d-bf1e9fda28dd
b1594977-59e5-49bb-a30c-87d0633518ae,0c037314-87a9-41cd-9f61-0515eb3f5198
71c7862c-2c03-4993-b5c9-2575bea14b79,0c037314-87a9-41cd-9f61-0515eb3f5198
06993362-331a-47f9-8eaa-871034bc90df,62e3d386-6042-46b0-855c-299df294b170
1e0fb4af-5a8d-4d58-bc9e-e606059cb169,3eacabd9-f164-4a5d-829d-5120fcadf480
b6a35ab4-7829-46d5-be63-1dc10d0ab9a2,3eacabd9-f164-4a5d-829d-5120fcadf480
a0fbd60a-b04f-418a-a0df-ea9ff98ed2f8,0d932d54-0c23-467e-8186-256637574c59
928c40ff-f5e8-4c77-a6b1-629382744e66,0d932d54-0c23-467e-8186-256637574c59
791f1a5a-d86a-4ed7-b749-83f7f798b0dd,5ac30948-a069-4739-957f-113fc9cc3e47
09002199-f21c-45ab-8532-6fe8e4c5d352,5ac30948-a069-4739-957f-113fc9cc3e47
b6a35ab4-7829-46d5-be63-1dc10d0ab9a2,270bb071-728e-4fc9-a0b4-95e479666d12
09002199-f21c-45ab-8532-6fe8e4c5d352,2ea84cf4-ca4b-4d70-a0c8-96748ab3ed21
79056741-2274-4e8b-bbb2-ab335b274f54,2ea84cf4-ca4b-4d70-a0c8-96748ab3ed21
7e21ceb7-ae95-4d30-ba6c-bb6d990be5c5,f3f954a2-5d34-497b-a1d7-3c96a276dcff
4d9db240-6c7f-4c06-8e42-b5363e900e20,491e91bf-d215-49a1-8bd0-1ade2e2ff73c
281dccb8-374d-4847-a691-845b99162d5a,db80f352-019f-4aae-ac94-7a64c05d7834
6fbccd39-108d-4b25-8635-3d953687ff71,404aab41-0826-41b2-9a84-bee0ca7ca366
b1594977-59e5-49bb-a30c-87d0633518ae,ef9f7a79-93dc-48a0-98b0-c8510e91b4df
0fe72436-5906-4b60-88a0-a5a26e47bacb,ef9f7a79-93dc-48a0-98b0-c8510e91b4df
79056741-2274-4e8b-bbb2-ab335b274f54,489a7959-33f1-4074-adad-948034e55d0f
1e0fb4af-5a8d-4d58-bc9e-e606059cb169,17bf0318-5277-475c-bcd3-1f325e16509f
a0fbd60a-b04f-418a-a0df-ea9ff98ed2f8,17bf0318-5277-475c-bcd3-1f325e16509f
a0fbd60a-b04f-418a-a0df-ea9ff98ed2f8,bdae812f-ba3f-46c7-b3b0-9929c5ad2ef6
4d9db240-6c7f-4c06-8e42-b5363e900e20,bdae812f-ba3f-46c7-b3b0-9929c5ad2ef6
b179d232-785c-481b-8603-489b3cab9fcc,65cec2dd-b2a4-40d0-8a75-1cf4565c8c80
3478c690-f397-475d-89f7-d521fc3646d6,65cec2dd-b2a4-40d0-8a75-1cf4565c8c80
281dccb8-374d-4847-a691-845b99162d5a,c29c0a1f-f03d-452a-964b-f47c5d47ac54
b1594977-59e5-49bb-a30c-87d0633518ae,c29c0a1f-f03d-452a-964b-f47c5d47ac54
928c40ff-f5e8-4c77-a6b1-629382744e66,98e663f9-97de-45f2-88f9-5afbb5b98287
4a83342b-16e2-4567-b1ce-dd074df4d244,c9bdf11d-1bf2-43e3-ad3b-417f75430637
06993362-331a-47f9-8eaa-871034bc90df,bc7a3587-57bf-4aa1-a997-64c52f6e5fbf
09002199-f21c-45ab-8532-6fe8e4c5d352,bc7a3587-57bf-4aa1-a997-64c52f6e5fbf
b6a35ab4-7829-46d5-be63-1dc10d0ab9a2,d2c4f073-0516-44e4-9c8a-67bf1b387608
4a83342b-16e2-4567-b1ce-dd074df4d244,d2c4f073-0516-44e4-9c8a-67bf1b387608
4d9db240-6c7f-4c06-8e42-b5363e900e20,99d61ca4-4399-4d8b-8c01-832a24228097
928c40ff-f5e8-4c77-a6b1-629382744e66,895099ed-e966-465b-abfd-376e8940d7c5
b1594977-59e5-49bb-a30c-87d0633518ae,74f16f10-2222-4b4c-8336-d95a7a3f8e4e
09002199-f21c-45ab-8532-6fe8e4c5d352,5f22ecb5-a073-42c7-818d-5a40d064c9d0
6fbccd39-108d-4b25-8635-3d953687ff71,5f22ecb5-a073-42c7-818d-5a40d064c9d0
53dee95b-4b0e-4106-b351-53a0207ce458,3646f3c1-a698-4634-a5cd-b272d2c4c042
5ad6dabe-8200-47a5-91a9-bd6a5f034740,3646f3c1-a698-4634-a5cd-b272d2c4c042
53dee95b-4b0e-4106-b351-53a0207ce458,d76ae5fc-4bce-490c-b649-55033e6db9c1
79056741-2274-4e8b-bbb2-ab335b274f54,12f78d87-a1fe-4485-996c-abfb9839eb1b
791f1a5a-d86a-4ed7-b749-83f7f798b0dd,d455e209-6076-48d6-a07e-0f43b9d6336b
7e21ceb7-ae95-4d30-ba6c-bb6d990be5c5,f3e8aeb7-366a-4e63-89f7-e9cf731c090e
53dee95b-4b0e-4106-b351-53a0207ce458,f3e8aeb7-366a-4e63-89f7-e9cf731c090e
09002199-f21c-45ab-8532-6fe8e4c5d352,7edb2e4c-3923-41f0-ab88-a52cdba8b46a
b6a35ab4-7829-46d5-be63-1dc10d0ab9a2,7edb2e4c-3923-41f0-ab88-a52cdba8b46a
6fbccd39-108d-4b25-8635-3d953687ff71,df7dfe82-4148-4922-8767-55dc9a9871b3
71c7862c-2c03-4993-b5c9-2575bea14b79,10b06d1a-d8f0-4126-be87-e003584c0480
4d9db240-6c7f-4c06-8e42-b5363e900e20,a2f7cd8c-681d-4000-963a-bc05349933c3
5ad6dabe-8200-47a5-91a9-bd6a5f034740,90355c51-ad8f-43c4-9a17-cb37a47de613
281dccb8-374d-4847-a691-845b99162d5a,90355c51-ad8f-43c4-9a17-cb37a47de613
4d9db240-6c7f-4c06-8e42-b5363e900e20,63a1af4e-6779-41ec-90b2-64b234520bcd
6fbccd39-108d-4b25-8635-3d953687ff71,63a1af4e-6779-41ec-90b2-64b234520bcd
71c7862c-2c03-4993-b5c9-2575bea14b79,1bae24b9-d438-44b7-90cc-01e159f5d539
6fbccd39-108d-4b25-8635-3d953687ff71,1bae24b9-d438-44b7-90cc-01e159f5d539
4d9db240-6c7f-4c06-8e42-b5363e900e20,d8ce6714-7af5-4291-b707-821076877bb9
b6a35ab4-7829-46d5-be63-1dc10d0ab9a2,d8ce6714-7af5-4291-b707-821076877bb9
6fbccd39-108d-4b25-8635-3d953687ff71,8e535afa-9780-44bd-ae0d-d8888b9bba72
3478c690-f397-475d-89f7-d521fc3646d6,aa11cc45-9f69-4ba7-b3b6-8e8a9e58d881
5ad6dabe-8200-47a5-91a9-bd6a5f034740,a33ad165-bc70-492f-8b28-7f6faf44644f
09002199-f21c-45ab-8532-6fe8e4c5d352,a33ad165-bc70-492f-8b28-7f6faf44644f
06993362-331a-47f9-8eaa-871034bc90df,c4c9d71d-dd6c-4f16-a46a-0912eb42401c
4d9db240-6c7f-4c06-8e42-b5363e900e20,c4c9d71d-dd6c-4f16-a46a-0912eb42401c
b6a35ab4-7829-46d5-be63-1dc10d0ab9a2,746125a9-51f0-4953-a185-fb85c9806798
6fbccd39-108d-4b25-8635-3d953687ff71,16260cfb-e6b5-42c1-a400-ddc1892fda10
b6a35ab4-7829-46d5-be63-1dc10d0ab9a2,16260cfb-e6b5-42c1-a400-ddc1892fda10
6fbccd39-108d-4b25-8635-3d953687ff71,80612e19-a230-40b1-8f0e-6d561d962c6c
53dee95b-4b0e-4106-b351-53a0207ce458,c933f246-1f92-4c50-bc87-65a5cb4d07a4
7e21ceb7-ae95-4d30-ba6c-bb6d990be5c5,83408a39-d4ad-4375-a5ff-b8315d278bd1
6fbccd39-108d-4b25-8635-3d953687ff71,83408a39-d4ad-4375-a5ff-b8315d278bd1
71c7862c-2c03-4993-b5c9-2575bea14b79,74d252b6-fe34-4626-a557-52747c2f26f2
4a83342b-16e2-4567-b1ce-dd074df4d244,9f4d9f73-76b9-4cff-8b5a-353c9b63d69a
1e0fb4af-5a8d-4d58-bc9e-e606059cb169,b62e68a7-fe19-4ecb-affd-2fbeafe70bed
79056741-2274-4e8b-bbb2-ab335b274f54,b62e68a7-fe19-4ecb-affd-2fbeafe70bed
928c40ff-f5e8-4c77-a6b1-629382744e66,3d393247-1d94-4835-805b-6181e662f17f
7e21ceb7-ae95-4d30-ba6c-bb6d990be5c5,3d393247-1d94-4835-805b-6181e662f17f
79056741-2274-4e8b-bbb2-ab335b274f54,0a899408-5e78-46a7-95da-90b51fd706e9
1e0fb4af-5a8d-4d58-bc9e-e606059cb169,0a899408-5e78-46a7-95da-90b51fd706e9
281dccb8-374d-4847-a691-845b99162d5a,49696b6c-b504-4c37-bceb-1abba592b73b
53dee95b-4b0e-4106-b351-53a0207ce458,49696b6c-b504-4c37-bceb-1abba592b73b
0fe72436-5906-4b60-88a0-a5a26e47bacb,8e4b47d6-b5c0-427e-945a-f65ed5724e32
1e0fb4af-5a8d-4d58-bc9e-e606059cb169,326cede8-3512-4b6d-bc8c-de151380af21
4d9db240-6c7f-4c06-8e42-b5363e900e20,b834611f-923b-4abb-bd6e-18d1d2917626
0fe72436-5906-4b60-88a0-a5a26e47bacb,b834611f-923b-4abb-bd6e-18d1d2917626
928c40ff-f5e8-4c77-a6b1-629382744e66,fbf0bff3-7382-47d0-b30d-02bd4fcce597
281dccb8-374d-4847-a691-845b99162d5a,2848ef7d-a517-4095-b887-847481b877d0
a0fbd60a-b04f-418a-a0df-ea9ff98ed2f8,7ef9a284-0a2d-4f13-a064-2c4bfa0a5683
09002199-f21c-45ab-8532-6fe8e4c5d352,7ef9a284-0a2d-4f13-a064-2c4bfa0a5683
b1594977-59e5-49bb-a30c-87d0633518ae,0188597a-75ac-4c90-8642-20967aaeccf8
5ad6dabe-8200-47a5-91a9-bd6a5f034740,f58d8459-59e7-406a-93dc-77ef4a73953f
791f1a5a-d86a-4ed7-b749-83f7f798b0dd,f58d8459-59e7-406a-93dc-77ef4a73953f
3478c690-f397-475d-89f7-d521fc3646d6,a0ae9501-7ecb-4fa6-839d-3ae87ecfc8fa
1e0fb4af-5a8d-4d58-bc9e-e606059cb169,a0ae9501-7ecb-4fa6-839d-3ae87ecfc8fa
53dee95b-4b0e-4106-b351-53a0207ce458,ff4f85e2-ff61-4a8b-b378-026bb6c68d37
71c7862c-2c03-4993-b5c9-2575bea14b79,229347e9-6dd7-4e0b-87ea-c8a6b31ebe5f
b179d232-785c-481b-8603-489b3cab9fcc,14f70603-d968-4b32-9047-84d11aca8227
3478c690-f397-475d-89f7-d521fc3646d6,b9887590-64c5-4fcd-81f4-c597bec4bfa0
0fe72436-5906-4b60-88a0-a5a26e47bacb,b9887590-64c5-4fcd-81f4-c597bec4bfa0
06993362-331a-47f9-8eaa-871034bc90df,877942a1-4e09-4ec9-8edd-1c9cde90b99a
6fbccd39-108d-4b25-8635-3d953687ff71,877942a1-4e09-4ec9-8edd-1c9cde90b99a
a0fbd60a-b04f-418a-a0df-ea9ff98ed2f8,8030f01f-97ae-4137-abea-48f9d4519216
4d9db240-6c7f-4c06-8e42-b5363e900e20,8030f01f-97ae-4137-abea-48f9d4519216
791f1a5a-d86a-4ed7-b749-83f7f798b0dd,abad594c-d840-4e5d-94b8-a4755e3eaee3
b179d232-785c-481b-8603-489b3cab9fcc,abad594c-d840-4e5d-94b8-a4755e3eaee3
281dccb8-374d-4847-a691-845b99162d5a,54d9f6fd-b9a7-4e31-8463-bc0c6af50f67
928c40ff-f5e8-4c77-a6b1-629382744e66,1f84fd09-0097-4f4b-96a3-aa4e682d623d
5ad6dabe-8200-47a5-91a9-bd6a5f034740,1f84fd09-0097-4f4b-96a3-aa4e682d623d
0fe72436-5906-4b60-88a0-a5a26e47bacb,b7abb516-e45c-4184-882d-4f299fb2f506
7e21ceb7-ae95-4d30-ba6c-bb6d990be5c5,089eb25d-5b11-4bab-923f-b2ca5907f556
79056741-2274-4e8b-bbb2-ab335b274f54,089eb25d-5b11-4bab-923f-b2ca5907f556
b179d232-785c-481b-8603-489b3cab9fcc,fee8f98a-0acf-44da-820b-08b63b68db9f
281dccb8-374d-4847-a691-845b99162d5a,fee8f98a-0acf-44da-820b-08b63b68db9f
b6a35ab4-7829-46d5-be63-1dc10d0ab9a2,3b764619-918a-4b90-951a-fcb94cd8ec8b
a0fbd60a-b04f-418a-a0df-ea9ff98ed2f8,3b764619-918a-4b90-951a-fcb94cd8ec8b
281dccb8-374d-4847-a691-845b99162d5a,649f3f7e-afd6-4c65-9340-fd8069ab41fc
5ad6dabe-8200-47a5-91a9-bd6a5f034740,8a8b79bb-804d-4acf-8950-fb93239ccb08
0fe72436-5906-4b60-88a0-a5a26e47bacb,319c2846-2220-4263-b6f7-88fcf999bb56
53dee95b-4b0e-4106-b351-53a0207ce458,319c2846-2220-4263-b6f7-88fcf999bb56
791f1a5a-d86a-4ed7-b749-83f7f798b0dd,05044d73-eb3b-4918-b52c-69780f263276
791f1a5a-d86a-4ed7-b749-83f7f798b0dd,16fc88ee-57d7-4e4c-87f4-1710d6ffd5aa
928c40ff-f5e8-4c77-a6b1-629382744e66,9b59f301-2676-4825-97cd-c6ef1d49586b
53dee95b-4b0e-4106-b351-53a0207ce458,5717325a-04e0-4c23-b317-db23780682b1
b1594977-59e5-49bb-a30c-87d0633518ae,5717325a-04e0-4c23-b317-db23780682b1
281dccb8-374d-4847-a691-845b99162d5a,579d1cda-2961-42dc-91b6-5d431e5463ae
