task_id,project_id,section_id,parent_task_id,name,description,assignee_id,due_date,created_at,completed,completed_at
d24c2be2-c441-45b1-814b-a3eac4fa1338,db75fa86-27fd-4c10-bc93-891581bac504,9d4ea098-9387-488f-b079-fd65ec8a5509,,Investigate Auth service,"Objective:
Investigate Auth service

Details:
- Review current implementation
- Apply necessary changes
- Validate with stakeholders

Acceptance Criteria:
- No regressions introduced
- Task meets expected outcome",375304a6-32c5-4640-8121-cc8a435122ee,2026-02-20,2025-09-09 17:23:44.416114,0,
f5c58043-5ee7-495b-a4b5-c6a1a4582330,db75fa86-27fd-4c10-bc93-891581bac504,9d4ea098-9387-488f-b079-fd65ec8a5509,,Remove Search API,"Objective:
Remove Search API

Details:
- Review current implementation
- Apply necessary changes
- Validate with stakeholders

Acceptance Criteria:
- No regressions introduced
- Task meets expected outcome",,2026-03-09,2025-07-30 17:23:44.416114,1,2025-08-02 17:23:44.416114
d211d172-6122-4dcc-9549-0501a0255359,db75fa86-27fd-4c10-bc93-891581bac504,9d4ea098-9387-488f-b079-fd65ec8a5509,,Optimize Search API,"Objective:
Optimize Search API

Details:
- Review current implementation
- Apply necessary changes
- Validate with stakeholders

Acceptance Criteria:
- No regressions introduced
- Task meets expected outcome",9813286c-bed1-498e-8edc-298bf1a8f670,2026-03-18,2025-11-10 17:23:44.416114,1,2025-11-12 17:23:44.416114
a506ccf5-e10c-414e-896d-d02e38a931fb,db75fa86-27fd-4c10-bc93-891581bac504,9d4ea098-9387-488f-b079-fd65ec8a5509,,Fix Search API,"Objective:
Fix Search API

Details:
- Review current implementation
- Apply necessary changes
- Validate with stakeholders

Acceptance Criteria:
- No regressions introduced
- Task meets expected outcome",dba6ac50-d7b2-4892-9afe-53eb4809949f,2026-04-05,2025-09-03 17:23:44.416114,1,2025-09-15 17:23:44.416114
9c7dfeb6-0150-4cd8-a406-898ccf1461fd,db75fa86-27fd-4c10-bc93-891581bac504,9d4ea098-9387-488f-b079-fd65ec8a5509,,Migrate Notification system,"Objective:
Migrate Notification system

Details:
- Review current implementation
- Apply necessary changes
- Validate with stakeholders

Acceptance Criteria:
- No regressions introduced
- Task meets expected outcome",f38d502b-8e9e-4f7e-b70a-4227b98e221a,2026-01-27,2025-12-09 17:23:44.416114,1,2025-12-14 17:23:44.416114
989cc3ab-fd83-4177-a104-55377c5734a6,db75fa86-27fd-4c10-bc93-891581bac504,9d4ea098-9387-488f-b079-fd65ec8a5509,,Migrate Database schema,"Objective:
Migrate Database schema

Details:
- Review current implementation
- Apply necessary changes
- Validate with stakeholders

Acceptance Criteria:
- No regressions introduced
- Task meets expected outcome",3a05e33d-0fd0-4451-9b57-6f6014e1423e,2026-01-13,2025-09-10 17:23:44.416114,0,
04e0f1ac-e014-47fe-a4bd-2ba434764356,db75fa86-27fd-4c10-bc93-891581bac504,9d4ea098-9387-488f-b079-fd65ec8a5509,,Migrate Search API,"Objective:
Migrate Search API

Details:
- Review current implementation
- Apply necessary changes
- Validate with stakeholders

Acceptance Criteria:
- No regressions introduced
- Task meets expected outcome",ba449d52-dcb7-42c6-936c-74aa9067dbaa,2026-01-28,2025-08-19 17:23:44.416114,1,2025-08-22 17:23:44.416114
fa3904ea-8cea-4033-abdd-fd4bc38920d6,db75fa86-27fd-4c10-bc93-891581bac504,9d4ea098-9387-488f-b079-fd65ec8a5509,,Refactor Auth service,"Objective:
Refactor Auth service

Details:
- Review current implementation
- Apply necessary changes
- Validate with stakeholders

Acceptance Criteria:
- No regressions introduced
- Task meets expected outcome",87e1b07b-a9c0-4c34-9f7b-0ba20b844b3f,2026-01-18,2025-11-22 17:23:44.416114,1,2025-11-28 17:23:44.416114
4b90f998-64c5-4708-9151-98e9329fe218,db75fa86-27fd-4c10-bc93-891581bac504,9d4ea098-9387-488f-b079-fd65ec8a5509,,Investigate Search API,"Objective:
Investigate Search API

Details:
- Review current implementation
- Apply necessary changes
- Validate with stakeholders

Acceptance Criteria:
- No regressions introduced
- Task meets expected outcome",f0f9ad26-4679-4450-965b-2846326ebc89,2026-03-08,2025-10-05 17:23:44.416114,1,2025-10-14 17:23:44.416114
71985841-a3e4-4407-a83c-c94534496b3a,db75fa86-27fd-4c10-bc93-891581bac504,9d4ea098-9387-488f-b079-fd65ec8a5509,496ff3f8-b873-44ac-a564-f7bfc0e05735,Refactor Dashboard UI,"Objective:
Refactor Dashboard UI

Details:
- Review current implementation
- Apply necessary changes
- Validate with stakeholders

Acceptance Criteria:
- No regressions introduced
- Task meets expected outcome",9d89fa57-6aa2-47c5-b7e1-e7375cf7d576,2026-02-28,2025-08-15 17:23:44.417169,1,2025-08-21 17:23:44.417169
990c14df-92bc-4cf8-8c14-13a3feb14424,db75fa86-27fd-4c10-bc93-891581bac504,9d4ea098-9387-488f-b079-fd65ec8a5509,d211d172-6122-4dcc-9549-0501a0255359,Refactor Auth service,"Objective:
Refactor Auth service

Details:
- Review current implementation
- Apply necessary changes
- Validate with stakeholders

Acceptance Criteria:
- No regressions introduced
- Task meets expected outcome",dc235e81-9710-40bc-8d5e-4d72f29e6125,,2025-09-07 17:23:44.417169,1,2025-09-16 17:23:44.417169
291f426d-a23f-4a3c-9aa4-33d22a9db1d1,db75fa86-27fd-4c10-bc93-891581bac504,9d4ea098-9387-488f-b079-fd65ec8a5509,4b90f998-64c5-4708-9151-98e9329fe218,Optimize Database schema,"Objective:
Optimize Database schema

Details:
- Review current implementation
- Apply necessary changes
- Validate with stakeholders

Acceptance Criteria:
- No regressions introduced
- Task meets expected outcome",d0369672-b340-4d85-be3a-31daa05bce96,2026-02-05,2025-10-24 17:23:44.417169,0,
f2674303-9b77-4385-846b-54335779e15c,db75fa86-27fd-4c10-bc93-891581bac504,9d4ea098-9387-488f-b079-fd65ec8a5509,,Optimize Search API,"Objective:
Optimize Search API

Details:
- Review current implementation
- Apply necessary changes
- Validate with stakeholders

Acceptance Criteria:
- No regressions introduced
- Task meets expected outcome",,2026-03-28,2025-11-24 17:23:44.417169,1,2025-11-27 17:23:44.417169
300b7acd-7015-44a9-876e-6cd6c8114d4b,db75fa86-27fd-4c10-bc93-891581bac504,9d4ea098-9387-488f-b079-fd65ec8a5509,,Migrate Payment flow,"Objective:
Migrate Payment flow

Details:
- Review current implementation
- Apply necessary changes
- Validate with stakeholders

Acceptance Criteria:
- No regressions introduced
- Task meets expected outcome",,2026-02-16,2026-01-05 17:23:44.417169,0,
8e156c83-401b-4bae-bf2c-19c2995bddb8,db75fa86-27fd-4c10-bc93-891581bac504,9d4ea098-9387-488f-b079-fd65ec8a5509,,Migrate Auth service,"Objective:
Migrate Auth service

Details:
- Review current implementation
- Apply necessary changes
- Validate with stakeholders

Acceptance Criteria:
- No regressions introduced
- Task meets expected outcome",71345a00-63b8-42e2-9810-5ddd107f0b08,2026-01-26,2025-09-01 17:23:44.417169,1,2025-09-09 17:23:44.417169
c1d1a9e3-866a-4310-ab74-eb8477fa8193,db75fa86-27fd-4c10-bc93-891581bac504,9d4ea098-9387-488f-b079-fd65ec8a5509,,Fix Dashboard UI,"Objective:
Fix Dashboard UI

Details:
- Review current implementation
- Apply necessary changes
- Validate with stakeholders

Acceptance Criteria:
- No regressions introduced
- Task meets expected outcome",8a81b0e7-9967-4514-96e4-fa20e25bc369,2026-02-23,2025-07-27 17:23:44.417169,1,2025-08-08 17:23:44.417169
48caeda6-0be8-4fab-b853-65be9de41744,db75fa86-27fd-4c10-bc93-891581bac504,9d4ea098-9387-488f-b079-fd65ec8a5509,,Optimize Database schema,"Objective:
Optimize Database schema

Details:
- Review current implementation
- Apply necessary changes
- Validate with stakeholders

Acceptance Criteria:
- No regressions introduced
- Task meets expected outcome",bf55599b-e24e-4325-969b-42b67accec4a,2026-01-21,2025-10-28 17:23:44.417169,1,2025-11-03 17:23:44.417169
c57c36c8-b97e-4544-94bd-0a1e5cdff8f7,db75fa86-27fd-4c10-bc93-891581bac504,9d4ea098-9387-488f-b079-fd65ec8a5509,,Fix Auth service,"Objective:
Fix Auth service

Details:
- Review current implementation
- Apply necessary changes
- Validate with stakeholders

Acceptance Criteria:
- No regressions introduced
- Task meets expected outcome",6f4bdcca-2e3b-4ce1-8762-5231ce490cc7,2026-03-05,2025-10-21 17:23:44.417169,1,2025-10-26 17:23:44.417169
401fe84b-67f1-4876-84b9-81ce41c6f91d,db75fa86-27fd-4c10-bc93-891581bac504,9d4ea098-9387-488f-b079-fd65ec8a5509,,Migrate Auth service,"Objective:
Migrate Auth service

Details:
- Review current implementation
- Apply necessary changes
- Validate with stakeholders

Acceptance Criteria:
- No regressions introduced
- Task meets expected outcome",,2026-01-29,2025-07-19 17:23:44.417169,1,2025-08-01 17:23:44.417169
b0505df6-13da-4ad1-ac25-22c39ef7a843,db75fa86-27fd-4c10-bc93-891581bac504,9d4ea098-9387-488f-b079-fd65ec8a5509,9c7dfeb6-0150-4cd8-a406-898ccf1461fd,Investigate Search API,"Objective:
Investigate Search API

Details:
- Review current implementation
- Apply necessary changes
- Validate with stakeholders

Acceptance Criteria:
- No regressions introduced
- Task meets expected outcome",b578a665-0b7c-4c5a-93fa-b595743ef67b,2026-01-30,2025-07-16 17:23:44.417169,0,
21cd7c13-6c20-45a9-bb89-fa326351ce6d,db75fa86-27fd-4c10-bc93-891581bac504,9d4ea098-9387-488f-b079-fd65ec8a5509,,Fix Search API,"Objective:
Fix Search API

Details:
- Review current implementation
- Apply necessary changes
- Validate with stakeholders

Acceptance Criteria:
- No regressions introduced
- Task meets expected outcome",46e06d47-ab3e-4885-a8c6-80269e0b10c5,,2025-10-07 17:23:44.417169,0,
ce31f833-0066-4430-97e5-da5f05d846b6,db75fa86-27fd-4c10-bc93-891581bac504,9d4ea098-9387-488f-b079-fd65ec8a5509,401fe84b-67f1-4876-84b9-81ce41c6f91d,Implement Payment flow,"Objective:
Implement Payment flow

Details:
- Review current implementation
- Apply necessary changes
- Validate with stakeholders

Acceptance Criteria:
- No regressions introduced
- Task meets expected outcome",,2026-03-10,2025-09-30 17:23:44.417169,1,2025-10-14 17:23:44.417169
ca44c4c6-e123-4c80-ba82-c93aa732aaf5,db75fa86-27fd-4c10-bc93-891581bac504,9d4ea098-9387-488f-b079-fd65ec8a5509,,Optimize Payment flow,"Objective:
Optimize Payment flow

Details:
- Review current implementation
- Apply necessary changes
- Validate with stakeholders

Acceptance Criteria:
- No regressions introduced
- Task meets expected outcome",8b26a07b-3883-4bd5-9e71-66d2522ae0ab,2026-02-11,2025-11-09 17:23:44.417169,1,2025-11-21 17:23:44.417169
2d367d58-51fe-437b-b8bf-d77915ea9a5d,db75fa86-27fd-4c10-bc93-891581bac504,9d4ea098-9387-488f-b079-fd65ec8a5509,,Fix Search API,"Objective:
Fix Search API

Details:
- Review current implementation
- Apply necessary changes
- Validate with stakeholders

Acceptance Criteria:
- No regressions introduced
- Task meets expected outcome",2a28d560-bacc-4981-83e7-0ca8b425de4a,2026-01-10,2025-12-04 17:23:44.417169,1,2025-12-14 17:23:44.417169
0eeef4ff-e8e3-44f2-b6d0-6776b77599ff,db75fa86-27fd-4c10-bc93-891581bac504,9d4ea098-9387-488f-b079-fd65ec8a5509,,Implement Payment flow,"Objective:
Implement Payment flow

Details:
- Review current implementation
- Apply necessary changes
- Validate with stakeholders

Acceptance Criteria:
- No regressions introduced
- Task meets expected outcome",4371e774-e9f3-4c11-87cd-0e0440202e73,2026-03-23,2025-12-15 17:23:44.417169,1,2025-12-21 17:23:44.417169
c5bb11f9-29c7-4fbf-893a-a7b993884a92,db75fa86-27fd-4c10-bc93-891581bac504,9d4ea098-9387-488f-b079-fd65ec8a5509,,Remove Payment flow,"Objective:
Remove Payment flow

Details:
- Review current implementation
- Apply necessary changes
- Validate with stakeholders

Acceptance Criteria:
- No regressions introduced
- Task meets expected outcome",,2026-03-14,2025-11-26 17:23:44.417169,0,
3f4c687a-5394-45aa-adde-77050d8b150b,db75fa86-27fd-4c10-bc93-891581bac504,9d4ea098-9387-488f-b079-fd65ec8a5509,,Remove Payment flow,"Objective:
Remove Payment flow

Details:
- Review current implementation
- Apply necessary changes
- Validate with stakeholders

Acceptance Criteria:
- No regressions introduced
- Task meets expected outcome",e88b7f11-ed95-4db4-afbc-f8e1211b370f,2026-02-09,2026-01-05 17:23:44.417169,1,2026-01-16 17:23:44.417169
89600c67-1abf-4e52-bbf0-50ccd593f7d6,db75fa86-27fd-4c10-bc93-891581bac504,9d4ea098-9387-488f-b079-fd65ec8a5509,,Optimize Dashboard UI,"Objective:
Optimize Dashboard UI

Details:
- Review current implementation
- Apply necessary changes
- Validate with stakeholders

Acceptance Criteria:
- No regressions introduced
- Task meets expected outcome",7c525776-f9de-4d17-b730-c5787c1a581c,2026-01-13,2025-10-07 17:23:44.417169,1,2025-10-17 17:23:44.417169
3d18b64a-3cc3-42a0-8a5d-e31724bded38,db75fa86-27fd-4c10-bc93-891581bac504,9d4ea098-9387-488f-b079-fd65ec8a5509,,Remove Notification system,"Objective:
Remove Notification system

Details:
- Review current implementation
- Apply necessary changes
- Validate with stakeholders

Acceptance Criteria:
- No regressions introduced
- Task meets expected outcome",ed9591d5-b3a2-4cfd-a0f5-d3fc7fa72aa4,2026-02-25,2025-11-09 17:23:44.417169,1,2025-11-15 17:23:44.417169
bedadd86-9597-4190-8a73-7cfae3e66e2b,db75fa86-27fd-4c10-bc93-891581bac504,9d4ea098-9387-488f-b079-fd65ec8a5509,989cc3ab-fd83-4177-a104-55377c5734a6,Fix Dashboard UI,"Objective:
Fix Dashboard UI

Details:
- Review current implementation
- Apply necessary changes
- Validate with stakeholders

Acceptance Criteria:
- No regressions introduced
- Task meets expected outcome",,,2026-01-05 17:23:44.417169,0,
8840f786-d413-41b8-a90e-88af31ef9da0,db75fa86-27fd-4c10-bc93-891581bac504,9d4ea098-9387-488f-b079-fd65ec8a5509,,Investigate Database schema,"Objective:
Investigate Database schema

Details:
- Review current implementation
- Apply necessary changes
- Validate with stakeholders

Acceptance Criteria:
- No regressions introduced
- Task meets expected outcome",acfad251-840c-4515-97e9-e269f0a2e235,2026-03-13,2025-09-21 17:23:44.417169,1,2025-09-22 17:23:44.417169
1b45b3ea-2ed1-4363-8a69-97a4cf6221c2,db75fa86-27fd-4c10-bc93-891581bac504,9d4ea098-9387-488f-b079-fd65ec8a5509,f2674303-9b77-4385-846b-54335779e15c,Refactor Dashboard UI,"Objective:
Refactor Dashboard UI

Details:
- Review current implementation
- Apply necessary changes
- Validate with stakeholders

Acceptance Criteria:
- No regressions introduced
- Task meets expected outcome",8bc3b712-41f4-48eb-9e99-253ace15afeb,2026-02-14,2025-12-15 17:23:44.417169,1,2025-12-26 17:23:44.417169
ca063a6c-c72f-4057-8e3c-ce4c222618ff,db75fa86-27fd-4c10-bc93-891581bac504,9d4ea098-9387-488f-b079-fd65ec8a5509,300b7acd-7015-44a9-876e-6cd6c8114d4b,Implement Database schema,"Objective:
Implement Database schema

Details:
- Review current implementation
- Apply necessary changes
- Validate with stakeholders

Acceptance Criteria:
- No regressions introduced
- Task meets expected outcome",dc90aa85-d2db-4def-92cc-18b5a2b41f1b,,2025-10-31 17:23:44.417169,1,2025-11-03 17:23:44.417169
3d4384ca-baa5-4d6e-bbd5-ebebcffa4af6,db75fa86-27fd-4c10-bc93-891581bac504,9d4ea098-9387-488f-b079-fd65ec8a5509,,Optimize Payment flow,"Objective:
Optimize Payment flow

Details:
- Review current implementation
- Apply necessary changes
- Validate with stakeholders

Acceptance Criteria:
- No regressions introduced
- Task meets expected outcome",72a5c63e-b0af-40c3-8123-c47557cd6fc5,2026-01-26,2025-08-27 17:23:44.417169,0,
5d1ffad1-4cf9-460b-9aa2-f863fac7943f,db75fa86-27fd-4c10-bc93-891581bac504,9d4ea098-9387-488f-b079-fd65ec8a5509,,Fix Dashboard UI,"Objective:
Fix Dashboard UI

Details:
- Review current implementation
- Apply necessary changes
- Validate with stakeholders

Acceptance Criteria:
- No regressions introduced
- Task meets expected outcome",68c856c2-a978-46ab-897e-511a64ad2aa0,2026-01-17,2025-09-15 17:23:44.417169,1,2025-09-26 17:23:44.417169
a5cd2f30-67bd-4d30-b6f1-8518b9511bb3,db75fa86-27fd-4c10-bc93-891581bac504,9d4ea098-9387-488f-b079-fd65ec8a5509,,Refactor Search API,"Objective:
Refactor Search API

Details:
- Review current implementation
- Apply necessary changes
- Validate with stakeholders

Acceptance Criteria:
- No regressions introduced
- Task meets expected outcome",24cd7fe2-95c4-4e0f-b1ea-198cd4e2d6a9,2026-02-05,2025-08-09 17:23:44.417169,1,2025-08-16 17:23:44.417169
79087949-1c3b-4dec-8ee9-6d6bcd64075b,db75fa86-27fd-4c10-bc93-891581bac504,9d4ea098-9387-488f-b079-fd65ec8a5509,8840f786-d413-41b8-a90e-88af31ef9da0,Remove Payment flow,"Objective:
Remove Payment flow

Details:
- Review current implementation
- Apply necessary changes
- Validate with stakeholders

Acceptance Criteria:
- No regressions introduced
- Task meets expected outcome",aa8f8f78-fb44-4254-9c65-5e1d218de9e8,2026-02-04,2025-12-19 17:23:44.417169,0,
c52559a2-ca0f-4a2d-9af7-ca3e0abfce5d,db75fa86-27fd-4c10-bc93-891581bac504,9d4ea098-9387-488f-b079-fd65ec8a5509,d24c2be2-c441-45b1-814b-a3eac4fa1338,Investigate Database schema,"Objective:
Investigate Database schema

Details:
- Review current implementation
- Apply necessary changes
- Validate with stakeholders

Acceptance Criteria:
- No regressions introduced
- Task meets expected outcome",c17b5af7-5698-41c7-99d0-35340eef59fb,2026-03-08,2025-11-07 17:23:44.417169,1,2025-11-17 17:23:44.417169
